zone,day,total_rides,cancellations,avg_fare
Zone_26,2024-04-22,2,0,31.945
Zone_27,2024-04-22,6,0,39.91
Zone_12,2024-04-22,3,0,25.576666666666668
Zone_13,2024-04-22,2,0,17.869999999999997
Zone_14,2024-04-22,5,1,25.598000000000003
Zone_1,2024-04-22,3,0,35.33
Zone_2,2024-04-22,3,0,23.419999999999998
Zone_3,2024-04-22,1,0,9.4
Zone_4,2024-04-22,2,0,31.125
Zone_5,2024-04-22,1,0,10.74
Zone_15,2024-04-22,3,1,31.173333333333332
Zone_16,2024-04-22,3,2,10.22
Zone_34,2024-04-22,2,0,35.445
Zone_35,2024-04-22,3,0,42.14
Zone_23,2024-04-22,3,0,29.506666666666664
Zone_24,2024-04-22,2,0,46.695
Zone_37,2024-04-22,5,0,29.922
Zone_38,2024-04-22,3,1,24.479999999999997
Zone_17,2024-04-22,2,0,41.28
Zone_18,2024-04-22,6,1,37.858333333333334
Zone_19,2024-04-22,3,0,46.33
Zone_28,2024-04-22,4,0,39.7625
Zone_29,2024-04-22,3,0,33.49666666666667
Zone_30,2024-04-22,5,2,22.144
Zone_6,2024-04-22,1,0,32.91
Zone_7,2024-04-22,4,0,31.32
Zone_8,2024-04-22,3,0,30.48
Zone_7,2024-04-23,4,0,42.855
Zone_8,2024-04-23,3,0,51.70666666666667
Zone_9,2024-04-23,4,1,27.17
Zone_1,2024-04-23,3,1,16.456666666666663
Zone_3,2024-04-23,2,0,39.095
Zone_10,2024-04-23,2,1,23.62
Zone_31,2024-04-23,3,0,26.053333333333335
Zone_32,2024-04-23,3,0,31.913333333333334
Zone_33,2024-04-23,8,0,32.897499999999994
Zone_20,2024-04-23,4,0,27.985
Zone_21,2024-04-23,5,1,34.342
Zone_22,2024-04-23,5,1,25.436
Zone_11,2024-04-23,2,0,44.65
Zone_12,2024-04-23,4,0,32.589999999999996
Zone_13,2024-04-23,2,0,43.095
Zone_14,2024-04-23,4,0,18.9725
Zone_39,2024-04-23,2,0,25.865
Zone_40,2024-04-23,2,0,32.67
Zone_25,2024-04-23,3,0,16.656666666666666
Zone_26,2024-04-23,2,0,36.95
Zone_27,2024-04-23,2,1,12.235
Zone_28,2024-04-23,2,0,16.810000000000002
Zone_30,2024-04-23,1,0,21.11
Zone_34,2024-04-23,3,1,12.106666666666667
Zone_35,2024-04-23,4,1,24.71
Zone_4,2024-04-23,5,2,19.538
Zone_5,2024-04-23,1,0,11.52
Zone_6,2024-04-23,6,0,29.74166666666667
Zone_15,2024-04-23,3,1,21.36
Zone_16,2024-04-23,3,0,29.04
Zone_17,2024-04-23,2,1,25.375
Zone_18,2024-04-23,3,0,27.290000000000003
Zone_23,2024-04-23,8,0,36.0875
Zone_24,2024-04-23,2,1,26.96
Zone_36,2024-04-23,3,0,45.05
Zone_37,2024-04-23,4,0,34.5275
Zone_38,2024-04-23,3,1,19.386666666666667
Zone_36,2024-04-24,2,0,15.239999999999998
Zone_37,2024-04-24,2,0,38.39
Zone_38,2024-04-24,2,0,14.969999999999999
Zone_39,2024-04-24,3,0,38.38
Zone_40,2024-04-24,1,0,13.38
Zone_9,2024-04-24,4,0,35.1575
Zone_10,2024-04-24,4,0,31.150000000000002
Zone_11,2024-04-24,4,0,22.950000000000003
Zone_7,2024-04-24,3,0,32.986666666666665
Zone_8,2024-04-24,5,1,27.82
Zone_1,2024-04-24,4,0,32.9125
Zone_3,2024-04-24,1,0,22.9
Zone_12,2024-04-24,2,0,26.84
Zone_13,2024-04-24,4,1,21.34
Zone_32,2024-04-24,3,0,49.46666666666667
Zone_20,2024-04-24,4,0,25.3525
Zone_21,2024-04-24,2,0,32.775
Zone_22,2024-04-24,7,0,45.83
Zone_23,2024-04-24,4,1,20.615
Zone_24,2024-04-24,4,0,34.942499999999995
Zone_33,2024-04-24,3,0,16.663333333333334
Zone_34,2024-04-24,4,0,22.9375
Zone_35,2024-04-24,4,0,32.4875
Zone_25,2024-04-24,2,0,18.96
Zone_26,2024-04-24,3,0,21.86
Zone_27,2024-04-24,7,0,36.12571428571428
Zone_28,2024-04-24,3,0,21.663333333333334
Zone_29,2024-04-24,5,0,35.574000000000005
Zone_30,2024-04-24,3,0,34.80666666666667
Zone_17,2024-04-24,5,3,15.774000000000001
Zone_18,2024-04-24,4,0,26.09
Zone_19,2024-04-24,2,0,31.849999999999998
Zone_4,2024-04-24,3,0,32.24333333333333
Zone_5,2024-04-24,2,0,26.175
Zone_6,2024-04-24,6,0,38.23166666666666
Zone_14,2024-04-24,1,0,29.29
Zone_15,2024-04-24,3,0,21.513333333333335
Zone_16,2024-04-24,3,0,32.75
Zone_15,2024-04-25,6,1,30.096666666666664
Zone_16,2024-04-25,2,1,19.5
Zone_31,2024-04-25,4,0,27.755000000000003
Zone_32,2024-04-25,2,0,32.545
Zone_33,2024-04-25,4,0,48.8475
Zone_9,2024-04-25,2,0,45.364999999999995
Zone_10,2024-04-25,4,0,37.0875
Zone_11,2024-04-25,4,0,43.6075
Zone_36,2024-04-25,4,0,31.045
Zone_37,2024-04-25,5,0,23.188000000000002
Zone_38,2024-04-25,3,0,44.69
Zone_39,2024-04-25,3,1,22.62
Zone_40,2024-04-25,3,0,38.65
Zone_12,2024-04-25,4,1,29.8825
Zone_13,2024-04-25,1,0,58.76
Zone_14,2024-04-25,2,0,35.04
Zone_6,2024-04-25,2,0,29.34
Zone_7,2024-04-25,2,0,40.17
Zone_8,2024-04-25,4,0,42.4375
Zone_2,2024-04-25,2,1,19.65
Zone_3,2024-04-25,6,0,38.33166666666667
Zone_4,2024-04-25,6,0,29.00166666666667
Zone_5,2024-04-25,3,1,21.81666666666667
Zone_34,2024-04-25,2,0,21.25
Zone_35,2024-04-25,4,0,30.650000000000002
Zone_20,2024-04-25,4,1,25.927500000000002
Zone_21,2024-04-25,3,0,40.15
Zone_22,2024-04-25,4,1,25.715
Zone_23,2024-04-25,2,0,28.65
Zone_24,2024-04-25,3,1,31.813333333333333
Zone_17,2024-04-25,5,1,31.474
Zone_18,2024-04-25,4,0,28.3775
Zone_19,2024-04-25,6,0,30.888333333333332
Zone_25,2024-04-25,5,0,39.938
Zone_26,2024-04-25,2,0,18.275
Zone_27,2024-04-25,5,0,29.298
Zone_28,2024-04-25,2,1,29.065
Zone_29,2024-04-25,2,0,36.94
Zone_30,2024-04-25,4,1,25.1425
Zone_28,2024-04-26,6,1,30.424999999999997
Zone_30,2024-04-26,6,0,39.72333333333333
Zone_6,2024-04-26,3,0,38.89
Zone_7,2024-04-26,6,1,25.215
Zone_8,2024-04-26,1,0,13.96
Zone_9,2024-04-26,7,0,34.34571428571429
Zone_10,2024-04-26,5,0,28.342
Zone_14,2024-04-26,1,0,29.92
Zone_15,2024-04-26,3,1,20.46666666666667
Zone_16,2024-04-26,2,0,23.775
Zone_31,2024-04-26,2,0,37.34
Zone_32,2024-04-26,2,0,25.715
Zone_11,2024-04-26,1,0,50.09
Zone_12,2024-04-26,2,0,24.445
Zone_13,2024-04-26,1,0,26.89
Zone_36,2024-04-26,4,1,23.9025
Zone_37,2024-04-26,5,1,29.054000000000002
Zone_38,2024-04-26,3,0,38.68666666666667
Zone_39,2024-04-26,3,0,43.49
Zone_40,2024-04-26,3,0,27.546666666666667
Zone_26,2024-04-26,3,0,26.253333333333334
Zone_27,2024-04-26,4,0,41.24249999999999
Zone_33,2024-04-26,2,0,20.895000000000003
Zone_34,2024-04-26,3,0,31.203333333333337
Zone_35,2024-04-26,3,0,33.016666666666666
Zone_1,2024-04-26,4,0,31.0625
Zone_2,2024-04-26,2,0,21.11
Zone_3,2024-04-26,1,0,38.45
Zone_4,2024-04-26,2,0,49.870000000000005
Zone_5,2024-04-26,4,0,28.285
Zone_17,2024-04-26,5,0,41.989999999999995
Zone_18,2024-04-26,2,1,6.615
Zone_19,2024-04-26,2,0,34.925
Zone_20,2024-04-26,3,1,31.22333333333333
Zone_21,2024-04-26,3,1,31.146666666666665
Zone_22,2024-04-26,5,0,38.982
Zone_23,2024-04-26,4,1,37.3175
Zone_24,2024-04-26,5,2,26.058
Zone_25,2024-04-26,2,1,16.33
Zone_23,2024-04-27,3,0,26.21666666666667
Zone_24,2024-04-27,7,0,25.86857142857143
Zone_36,2024-04-27,1,0,49.23
Zone_37,2024-04-27,2,0,32.13
Zone_9,2024-04-27,3,0,41.57333333333333
Zone_10,2024-04-27,3,0,35.39333333333333
Zone_11,2024-04-27,5,2,31.02
Zone_28,2024-04-27,4,0,34.66
Zone_29,2024-04-27,6,2,20.956666666666667
Zone_30,2024-04-27,5,0,27.778
Zone_7,2024-04-27,4,1,25.072499999999998
Zone_8,2024-04-27,4,0,37.6875
Zone_12,2024-04-27,3,0,48.92
Zone_13,2024-04-27,1,0,54.15
Zone_14,2024-04-27,2,0,42.339999999999996
Zone_15,2024-04-27,5,0,33.38
Zone_16,2024-04-27,2,0,57.09
Zone_17,2024-04-27,3,0,30.193333333333335
Zone_31,2024-04-27,3,0,32.60666666666667
Zone_32,2024-04-27,7,0,42.23428571428571
Zone_20,2024-04-27,3,0,23.89
Zone_21,2024-04-27,6,0,34.925
Zone_22,2024-04-27,4,0,41.989999999999995
Zone_33,2024-04-27,3,0,35.196666666666665
Zone_34,2024-04-27,3,0,24.093333333333334
Zone_35,2024-04-27,3,1,32.62
Zone_38,2024-04-27,1,0,55.6
Zone_39,2024-04-27,5,1,36.437999999999995
Zone_25,2024-04-27,1,0,39.47
Zone_26,2024-04-27,3,0,28.22
Zone_27,2024-04-27,1,1,0.0
Zone_18,2024-04-27,1,0,41.91
Zone_19,2024-04-27,3,1,32.13
Zone_1,2024-04-27,3,0,43.31
Zone_2,2024-04-27,9,1,35.44888888888889
Zone_3,2024-04-27,1,0,51.67
Zone_5,2024-04-27,4,0,41.3625
Zone_6,2024-04-27,3,0,33.46333333333333
Zone_3,2024-04-28,2,0,26.849999999999998
Zone_4,2024-04-28,2,1,22.52
Zone_5,2024-04-28,4,0,26.957500000000003
Zone_6,2024-04-28,4,0,39.73
Zone_15,2024-04-28,4,1,21.165
Zone_16,2024-04-28,1,0,24.61
Zone_9,2024-04-28,3,0,46.8
Zone_10,2024-04-28,2,0,38.400000000000006
Zone_11,2024-04-28,6,2,33.05
Zone_22,2024-04-28,2,0,28.955
Zone_23,2024-04-28,7,2,25.442857142857143
Zone_24,2024-04-28,3,0,22.826666666666668
Zone_36,2024-04-28,1,0,16.93
Zone_37,2024-04-28,6,0,35.45666666666667
Zone_38,2024-04-28,1,0,20.65
Zone_12,2024-04-28,7,0,28.54714285714286
Zone_13,2024-04-28,4,0,37.525
Zone_14,2024-04-28,4,0,25.5325
Zone_28,2024-04-28,3,0,39.913333333333334
Zone_29,2024-04-28,4,0,32.085
Zone_30,2024-04-28,2,0,14.379999999999999
Zone_7,2024-04-28,6,0,41.73333333333334
Zone_8,2024-04-28,4,0,40.089999999999996
Zone_1,2024-04-28,3,1,16.423333333333332
Zone_2,2024-04-28,1,0,14.49
Zone_34,2024-04-28,3,0,18.456666666666667
Zone_35,2024-04-28,1,0,13.17
Zone_31,2024-04-28,1,0,32.92
Zone_32,2024-04-28,3,0,43.370000000000005
Zone_33,2024-04-28,5,0,46.912
Zone_20,2024-04-28,5,1,20.535999999999998
Zone_21,2024-04-28,3,1,26.70666666666667
Zone_17,2024-04-28,3,0,51.556666666666665
Zone_18,2024-04-28,1,1,0.0
Zone_19,2024-04-28,2,0,25.769999999999996
Zone_39,2024-04-28,7,1,24.834285714285716
Zone_40,2024-04-28,4,0,28.04
Zone_25,2024-04-28,2,1,19.405
Zone_26,2024-04-28,3,0,23.16
Zone_27,2024-04-28,1,0,46.42
Zone_26,2024-04-29,5,0,37.45399999999999
Zone_27,2024-04-29,1,0,29.28
Zone_28,2024-04-29,2,0,45.225
Zone_29,2024-04-29,3,1,23.95
Zone_30,2024-04-29,2,0,55.485
Zone_9,2024-04-29,3,1,29.550000000000004
Zone_10,2024-04-29,2,0,24.985
Zone_11,2024-04-29,3,0,29.46333333333333
Zone_4,2024-04-29,3,0,41.04
Zone_5,2024-04-29,3,1,30.72
Zone_14,2024-04-29,3,1,27.889999999999997
Zone_15,2024-04-29,2,0,14.92
Zone_16,2024-04-29,1,0,39.58
Zone_12,2024-04-29,1,0,28.13
Zone_13,2024-04-29,5,0,33.158
Zone_22,2024-04-29,2,0,33.925
Zone_23,2024-04-29,2,0,41.629999999999995
Zone_24,2024-04-29,2,0,37.870000000000005
Zone_25,2024-04-29,2,0,24.605
Zone_36,2024-04-29,8,1,34.0775
Zone_37,2024-04-29,2,0,40.31999999999999
Zone_38,2024-04-29,2,0,40.87
Zone_39,2024-04-29,1,1,0.0
Zone_40,2024-04-29,5,1,36.120000000000005
Zone_33,2024-04-29,3,1,28.590000000000003
Zone_34,2024-04-29,4,1,28.1025
Zone_35,2024-04-29,3,1,29.433333333333334
Zone_6,2024-04-29,2,0,51.415000000000006
Zone_7,2024-04-29,2,0,45.435
Zone_8,2024-04-29,5,0,29.962
Zone_1,2024-04-29,4,0,38.5325
Zone_2,2024-04-29,4,0,26.36
Zone_3,2024-04-29,5,2,14.372
Zone_17,2024-04-29,3,0,24.76666666666667
Zone_18,2024-04-29,4,0,34.97
Zone_19,2024-04-29,4,1,18.805
Zone_31,2024-04-29,6,0,39.126666666666665
Zone_32,2024-04-29,4,1,24.339999999999996
Zone_20,2024-04-29,2,0,38.4
Zone_21,2024-04-29,3,0,30.77333333333333
Zone_20,2024-04-30,4,0,34.287499999999994
Zone_21,2024-04-30,5,0,34.068
Zone_22,2024-04-30,2,1,25.565
Zone_23,2024-04-30,3,0,28.926666666666666
Zone_24,2024-04-30,5,0,39.116
Zone_9,2024-04-30,3,0,20.080000000000002
Zone_10,2024-04-30,7,0,34.37142857142857
Zone_11,2024-04-30,7,0,27.53
Zone_25,2024-04-30,2,0,36.4
Zone_26,2024-04-30,3,1,17.123333333333335
Zone_27,2024-04-30,4,0,43.425
Zone_28,2024-04-30,4,0,33.0575
Zone_29,2024-04-30,5,2,15.984
Zone_30,2024-04-30,2,0,46.39
Zone_12,2024-04-30,1,0,13.76
Zone_13,2024-04-30,1,0,33.98
Zone_14,2024-04-30,2,0,17.68
Zone_4,2024-04-30,6,0,27.30333333333333
Zone_5,2024-04-30,3,0,35.526666666666664
Zone_6,2024-04-30,5,1,32.626
Zone_15,2024-04-30,1,0,47.41
Zone_16,2024-04-30,3,0,28.783333333333335
Zone_17,2024-04-30,2,0,38.09
Zone_31,2024-04-30,3,1,17.76
Zone_32,2024-04-30,2,0,45.629999999999995
Zone_33,2024-04-30,2,0,20.884999999999998
Zone_34,2024-04-30,5,0,34.85
Zone_35,2024-04-30,3,0,33.10333333333333
Zone_36,2024-04-30,2,0,28.77
Zone_37,2024-04-30,3,0,31.11
Zone_38,2024-04-30,4,0,39.265
Zone_39,2024-04-30,2,0,23.715
Zone_40,2024-04-30,3,0,18.46666666666667
Zone_18,2024-04-30,1,0,23.5
Zone_19,2024-04-30,5,0,40.08
Zone_7,2024-04-30,5,0,37.684
Zone_8,2024-04-30,4,1,11.485
Zone_1,2024-04-30,1,0,11.67
Zone_2,2024-04-30,3,0,21.623333333333335
Zone_3,2024-04-30,2,0,30.71
Zone_1,2024-05-01,3,0,26.206666666666667
Zone_2,2024-05-01,3,0,55.693333333333335
Zone_4,2024-05-01,2,0,38.655
Zone_5,2024-05-01,6,0,30.64166666666667
Zone_9,2024-05-01,9,0,37.80555555555556
Zone_10,2024-05-01,4,1,29.08
Zone_11,2024-05-01,2,1,23.535
Zone_20,2024-05-01,3,1,14.06
Zone_21,2024-05-01,8,2,17.708750000000002
Zone_22,2024-05-01,3,0,35.86
Zone_23,2024-05-01,2,0,47.78
Zone_24,2024-05-01,4,0,38.115
Zone_12,2024-05-01,7,1,28.11
Zone_13,2024-05-01,7,2,23.691428571428574
Zone_14,2024-05-01,3,0,24.186666666666667
Zone_25,2024-05-01,4,0,16.25
Zone_26,2024-05-01,2,0,20.085
Zone_27,2024-05-01,2,1,15.305
Zone_28,2024-05-01,4,1,21.0525
Zone_29,2024-05-01,2,0,31.064999999999998
Zone_30,2024-05-01,2,0,31.805
Zone_6,2024-05-01,2,1,13.45
Zone_7,2024-05-01,8,0,38.18125
Zone_33,2024-05-01,2,0,43.66
Zone_34,2024-05-01,1,1,0.0
Zone_35,2024-05-01,7,0,37.38285714285714
Zone_15,2024-05-01,9,0,34.35222222222222
Zone_16,2024-05-01,5,1,22.332
Zone_17,2024-05-01,5,0,46.968
Zone_31,2024-05-01,6,1,32.160000000000004
Zone_32,2024-05-01,7,0,41.53285714285715
Zone_18,2024-05-01,5,0,21.864
Zone_19,2024-05-01,3,0,34.13333333333333
Zone_36,2024-05-01,3,0,29.04
Zone_37,2024-05-01,6,1,30.361666666666665
Zone_38,2024-05-01,2,0,35.385
Zone_39,2024-05-01,10,0,28.209
Zone_40,2024-05-01,1,0,44.39
Zone_39,2024-05-02,6,1,29.328333333333333
Zone_40,2024-05-02,3,0,28.483333333333338
Zone_25,2024-05-02,1,0,51.2
Zone_27,2024-05-02,2,0,40.765
Zone_9,2024-05-02,3,1,24.156666666666666
Zone_11,2024-05-02,2,0,25.64
Zone_1,2024-05-02,2,1,12.815
Zone_2,2024-05-02,3,1,13.489999999999998
Zone_3,2024-05-02,5,1,20.84
Zone_4,2024-05-02,2,1,24.55
Zone_5,2024-05-02,1,0,19.18
Zone_6,2024-05-02,2,0,21.275
Zone_12,2024-05-02,3,1,26.12666666666667
Zone_13,2024-05-02,2,0,39.989999999999995
Zone_14,2024-05-02,3,0,26.363333333333333
Zone_20,2024-05-02,1,0,30.13
Zone_21,2024-05-02,1,0,9.49
Zone_22,2024-05-02,5,0,37.148
Zone_23,2024-05-02,4,0,35.7725
Zone_24,2024-05-02,5,0,35.678
Zone_36,2024-05-02,1,1,0.0
Zone_37,2024-05-02,3,1,20.970000000000002
Zone_38,2024-05-02,2,0,48.760000000000005
Zone_33,2024-05-02,2,1,6.445
Zone_34,2024-05-02,3,1,14.4
Zone_35,2024-05-02,6,1,31.081666666666663
Zone_28,2024-05-02,2,0,48.365
Zone_29,2024-05-02,6,0,37.63666666666667
Zone_30,2024-05-02,7,1,26.7
Zone_7,2024-05-02,4,0,33.057500000000005
Zone_8,2024-05-02,2,1,8.95
Zone_17,2024-05-02,2,0,33.165
Zone_18,2024-05-02,2,0,41.525000000000006
Zone_19,2024-05-02,4,0,38.09
Zone_15,2024-05-02,5,0,37.62199999999999
Zone_16,2024-05-02,3,0,36.623333333333335
Zone_31,2024-05-02,5,0,30.796
Zone_32,2024-05-02,5,0,34.506
Zone_31,2024-05-03,2,0,38.88
Zone_32,2024-05-03,3,0,39.22
Zone_20,2024-05-03,5,1,35.706
Zone_21,2024-05-03,5,0,22.53
Zone_9,2024-05-03,2,0,52.3
Zone_10,2024-05-03,5,0,37.574
Zone_11,2024-05-03,4,2,16.66
Zone_39,2024-05-03,1,0,43.26
Zone_40,2024-05-03,5,0,37.554
Zone_25,2024-05-03,2,0,36.42
Zone_26,2024-05-03,7,1,38.58571428571428
Zone_27,2024-05-03,3,0,36.596666666666664
Zone_12,2024-05-03,2,0,41.995
Zone_13,2024-05-03,3,0,34.986666666666665
Zone_14,2024-05-03,2,1,13.64
Zone_1,2024-05-03,5,0,40.318
Zone_2,2024-05-03,4,0,29.482499999999998
Zone_3,2024-05-03,3,1,24.51333333333333
Zone_4,2024-05-03,4,0,26.375
Zone_6,2024-05-03,8,1,28.185000000000002
Zone_15,2024-05-03,2,0,36.375
Zone_16,2024-05-03,1,0,8.37
Zone_17,2024-05-03,3,0,48.01333333333333
Zone_33,2024-05-03,2,0,34.18
Zone_34,2024-05-03,4,0,48.4
Zone_35,2024-05-03,3,0,44.77
Zone_22,2024-05-03,1,0,21.15
Zone_23,2024-05-03,3,1,15.643333333333334
Zone_24,2024-05-03,6,2,18.433333333333334
Zone_36,2024-05-03,2,0,18.7
Zone_37,2024-05-03,1,0,16.53
Zone_38,2024-05-03,3,0,35.593333333333334
Zone_18,2024-05-03,4,1,34.9125
Zone_19,2024-05-03,3,2,5.803333333333334
Zone_28,2024-05-03,2,1,4.96
Zone_29,2024-05-03,7,1,18.602857142857143
Zone_7,2024-05-03,1,0,21.65
Zone_8,2024-05-03,5,2,19.82
Zone_6,2024-05-04,3,1,9.46
Zone_7,2024-05-04,4,0,33.025
Zone_8,2024-05-04,5,0,36.866
Zone_1,2024-05-04,2,0,51.405
Zone_2,2024-05-04,1,0,20.14
Zone_3,2024-05-04,6,1,22.073333333333334
Zone_9,2024-05-04,2,1,6.11
Zone_10,2024-05-04,3,0,41.870000000000005
Zone_11,2024-05-04,8,0,42.114999999999995
Zone_30,2024-05-04,3,1,33.7
Zone_31,2024-05-04,6,0,27.531666666666666
Zone_32,2024-05-04,4,0,38.0475
Zone_20,2024-05-04,2,0,58.18
Zone_21,2024-05-04,2,0,50.645
Zone_22,2024-05-04,2,0,36.445
Zone_13,2024-05-04,4,2,18.835
Zone_14,2024-05-04,3,0,51.38666666666667
Zone_39,2024-05-04,1,0,21.22
Zone_40,2024-05-04,2,0,50.69
Zone_25,2024-05-04,3,0,26.28333333333333
Zone_26,2024-05-04,3,0,25.403333333333332
Zone_27,2024-05-04,6,2,25.928333333333335
Zone_28,2024-05-04,4,0,33.875
Zone_29,2024-05-04,3,1,17.9
Zone_33,2024-05-04,2,0,40.405
Zone_34,2024-05-04,4,1,29.159999999999997
Zone_35,2024-05-04,5,0,43.846000000000004
Zone_4,2024-05-04,3,1,14.333333333333332
Zone_5,2024-05-04,4,0,44.7175
Zone_15,2024-05-04,5,1,37.188
Zone_16,2024-05-04,5,1,30.099999999999998
Zone_17,2024-05-04,5,0,36.738
Zone_18,2024-05-04,6,1,20.841666666666665
Zone_19,2024-05-04,3,0,34.78666666666667
Zone_23,2024-05-04,4,0,42.6875
Zone_24,2024-05-04,3,0,39.06333333333333
Zone_36,2024-05-04,1,0,14.85
Zone_37,2024-05-04,2,1,21.505
Zone_38,2024-05-04,6,0,29.406666666666666
Zone_36,2024-05-05,3,0,39.333333333333336
Zone_37,2024-05-05,4,0,38.61750000000001
Zone_38,2024-05-05,3,1,12.6
Zone_39,2024-05-05,5,1,19.05
Zone_40,2024-05-05,2,0,31.355
Zone_9,2024-05-05,2,2,0.0
Zone_10,2024-05-05,3,2,15.549999999999999
Zone_6,2024-05-05,3,0,18.583333333333332
Zone_7,2024-05-05,3,1,12.763333333333332
Zone_8,2024-05-05,1,0,19.34
Zone_1,2024-05-05,3,0,41.29666666666667
Zone_2,2024-05-05,4,0,27.9675
Zone_12,2024-05-05,3,1,22.68333333333333
Zone_13,2024-05-05,3,0,29.233333333333334
Zone_14,2024-05-05,3,0,40.25333333333333
Zone_31,2024-05-05,1,0,17.92
Zone_32,2024-05-05,2,0,19.43
Zone_33,2024-05-05,5,1,22.09
Zone_20,2024-05-05,3,1,23.836666666666666
Zone_21,2024-05-05,8,2,25.536249999999995
Zone_22,2024-05-05,4,0,24.985
Zone_23,2024-05-05,3,1,22.43333333333333
Zone_24,2024-05-05,1,0,25.99
Zone_25,2024-05-05,3,0,38.486666666666665
Zone_34,2024-05-05,3,0,26.020000000000003
Zone_35,2024-05-05,5,0,29.3
Zone_26,2024-05-05,2,0,38.11
Zone_27,2024-05-05,5,1,31.868
Zone_29,2024-05-05,8,0,30.806250000000002
Zone_30,2024-05-05,2,0,30.674999999999997
Zone_17,2024-05-05,2,0,31.115000000000002
Zone_18,2024-05-05,3,0,20.896666666666665
Zone_19,2024-05-05,4,1,31.027499999999996
Zone_3,2024-05-05,1,0,14.71
Zone_4,2024-05-05,1,1,0.0
Zone_5,2024-05-05,5,0,34.06
Zone_15,2024-05-05,7,1,32.18428571428571
Zone_14,2024-05-06,2,0,47.55
Zone_15,2024-05-06,5,0,39.416000000000004
Zone_16,2024-05-06,6,0,27.653333333333332
Zone_31,2024-05-06,3,0,38.903333333333336
Zone_32,2024-05-06,5,0,49.495999999999995
Zone_9,2024-05-06,5,0,23.464
Zone_10,2024-05-06,2,0,30.025
Zone_11,2024-05-06,2,0,28.66
Zone_36,2024-05-06,3,1,26.26333333333333
Zone_38,2024-05-06,2,0,34.345
Zone_39,2024-05-06,4,1,34.66
Zone_40,2024-05-06,5,0,41.89
Zone_12,2024-05-06,3,0,34.35666666666667
Zone_13,2024-05-06,3,0,29.486666666666668
Zone_7,2024-05-06,2,0,40.67
Zone_8,2024-05-06,3,0,40.093333333333334
Zone_1,2024-05-06,6,0,36.26166666666667
Zone_2,2024-05-06,3,0,23.706666666666667
Zone_3,2024-05-06,1,0,10.71
Zone_4,2024-05-06,3,0,45.900000000000006
Zone_5,2024-05-06,4,0,43.455
Zone_6,2024-05-06,2,0,49.055
Zone_33,2024-05-06,1,0,8.54
Zone_35,2024-05-06,4,0,41.5875
Zone_20,2024-05-06,4,1,20.03
Zone_22,2024-05-06,2,0,45.69
Zone_23,2024-05-06,5,2,13.34
Zone_24,2024-05-06,1,0,29.57
Zone_17,2024-05-06,4,1,25.48
Zone_18,2024-05-06,3,0,24.326666666666664
Zone_25,2024-05-06,5,0,23.826
Zone_26,2024-05-06,4,0,27.72
Zone_27,2024-05-06,2,1,22.305
Zone_28,2024-05-06,6,0,39.405
Zone_29,2024-05-06,5,0,29.945999999999998
Zone_28,2024-05-07,8,1,21.8075
Zone_29,2024-05-07,3,0,25.48
Zone_7,2024-05-07,5,0,40.62
Zone_8,2024-05-07,3,0,48.78333333333333
Zone_9,2024-05-07,3,0,37.55333333333333
Zone_10,2024-05-07,4,1,27.077499999999997
Zone_11,2024-05-07,3,0,14.296666666666665
Zone_15,2024-05-07,3,0,35.19
Zone_16,2024-05-07,5,0,16.616
Zone_30,2024-05-07,2,0,22.494999999999997
Zone_31,2024-05-07,1,0,35.09
Zone_32,2024-05-07,1,0,43.77
Zone_12,2024-05-07,2,0,16.674999999999997
Zone_13,2024-05-07,1,0,16.01
Zone_14,2024-05-07,2,0,25.02
Zone_36,2024-05-07,5,0,49.042
Zone_37,2024-05-07,4,0,27.197499999999998
Zone_38,2024-05-07,4,1,13.96
Zone_39,2024-05-07,3,0,29.68
Zone_40,2024-05-07,4,0,18.0375
Zone_26,2024-05-07,4,0,40.402499999999996
Zone_27,2024-05-07,2,0,39.675
Zone_33,2024-05-07,3,0,39.913333333333334
Zone_34,2024-05-07,4,0,24.64
Zone_35,2024-05-07,5,0,32.168
Zone_1,2024-05-07,1,0,50.8
Zone_2,2024-05-07,2,0,22.655
Zone_3,2024-05-07,5,0,27.124
Zone_4,2024-05-07,5,1,24.038
Zone_5,2024-05-07,1,0,53.72
Zone_6,2024-05-07,5,1,25.156
Zone_17,2024-05-07,1,0,42.0
Zone_18,2024-05-07,2,0,17.79
Zone_19,2024-05-07,1,0,28.1
Zone_21,2024-05-07,2,0,21.744999999999997
Zone_22,2024-05-07,2,0,9.74
Zone_23,2024-05-07,5,0,46.571999999999996
Zone_24,2024-05-07,4,1,31.967499999999998
Zone_25,2024-05-07,2,0,46.375
Zone_23,2024-05-08,3,2,12.796666666666667
Zone_24,2024-05-08,3,0,34.23
Zone_36,2024-05-08,3,0,31.06
Zone_37,2024-05-08,3,0,26.636666666666667
Zone_38,2024-05-08,1,0,10.09
Zone_9,2024-05-08,4,2,9.325
Zone_10,2024-05-08,3,1,38.83
Zone_11,2024-05-08,5,1,12.372
Zone_28,2024-05-08,8,1,28.200000000000003
Zone_29,2024-05-08,3,1,33.096666666666664
Zone_30,2024-05-08,3,0,18.44
Zone_6,2024-05-08,7,1,32.862857142857145
Zone_7,2024-05-08,5,1,30.433999999999997
Zone_8,2024-05-08,2,0,30.12
Zone_12,2024-05-08,3,0,32.32666666666667
Zone_13,2024-05-08,3,0,41.68333333333334
